index,voted
0,1.80928935
1,1.9641499
2,1.74222915
3,1.28674685
4,1.7825544999999998
5,1.4165336499999999
6,1.9423200499999997
7,1.65579635
8,1.23572925
9,1.7056581
10,1.3654959
11,1.8513858
12,1.46395265
13,1.62286915
14,1.4094994500000002
15,1.9859132499999999
16,1.83061605
17,1.24207395
18,1.4438893
19,1.6013247
20,1.4137919
21,1.57124855
22,1.42511185
23,1.31030595
24,1.8408753500000001
25,1.0789688499999999
26,1.9867577499999998
27,1.5039147000000002
28,1.6712683
29,1.3795172500000001
30,1.55257165
31,1.4822926500000002
32,1.14033295
33,1.52298145
34,1.5601145
35,1.2214924
36,1.62056675
37,1.31594435
38,1.2165544000000001
39,1.2880207499999998
40,1.58624995
41,1.9641391999999998
42,1.9228290500000003
43,1.7669522999999998
44,1.9902323999999998
45,1.5992121
46,1.7347177999999999
47,1.99189895
48,1.2359529
49,1.9362026
50,1.210239
51,1.7875571
52,1.3336852000000001
53,1.6061934999999998
54,1.99353495
55,1.3319820999999998
56,1.7175107
57,1.6576814
58,1.8732254
59,1.2676517999999999
60,1.9501268
61,1.50150495
62,1.2949241000000002
63,1.7115305
64,1.21021535
65,1.4720238
66,1.4791247000000003
67,1.27599065
68,1.6154122000000002
69,1.6801404999999998
70,1.36212325
71,1.3081254500000001
72,1.2521239499999999
73,1.81260095
74,1.9400317499999997
75,1.2509619
76,1.8252011499999998
77,1.1693319500000001
78,1.5751922
79,1.20056245
80,1.9910561
81,1.37133655
82,1.53464965
83,1.3158182
84,1.89451295
85,1.5594841000000002
86,1.85431555
87,1.3227045499999999
88,1.4891385499999998
89,1.84052395
90,1.9939388999999998
91,1.2160348
92,1.25165435
93,1.3765776
94,1.420875
95,1.9288787000000003
96,1.6401956000000002
97,1.9620492
98,1.34219635
99,1.6208162
100,1.1237256500000001
101,1.38140825
102,1.810657
103,1.6159267
104,1.2787964
105,1.3340226999999998
106,1.2074116999999998
107,1.24447625
108,1.8006767
109,1.2411718
110,1.69269675
111,1.13028495
112,1.9202237000000002
113,1.82861065
114,1.9412247500000002
115,1.96260995
116,1.51647425
117,1.1651202999999999
118,1.4107017499999999
119,1.5525833999999998
120,1.35102955
121,1.6256779000000001
122,1.9906340999999999
123,1.1359015000000001
124,1.3569076
125,1.6444871
126,1.9943000999999998
127,1.8629120499999998
128,1.9904628999999998
129,1.6321103
130,1.1703386
131,1.2174215
132,1.17547305
133,1.9354552500000002
134,1.9930438
135,1.9356922
136,1.21601135
137,1.78931205
138,1.3839619
139,1.99169085
140,1.6181895
141,1.84859045
142,1.1227687
143,1.33223015
144,1.4772207499999999
145,1.4169671
146,1.8950556
147,1.3503228
148,1.5198
149,1.2790800500000001
150,1.2163371500000002
151,1.2611184500000001
152,1.7327579499999999
153,1.4999871
154,1.5216857
155,1.4332995999999998
156,1.93205005
157,1.4533407
158,1.9941341000000001
159,1.3920875499999998
160,1.9156245
161,1.3320542
162,1.2221126999999998
163,1.7135547
164,1.4791983000000002
165,1.6948843
166,1.3341313000000001
167,1.9589276999999998
168,1.41800495
169,1.98251615
170,1.992608
171,1.5423110000000002
172,1.34726675
173,1.8744116
174,1.8745435000000001
175,1.82718925
176,1.9174311000000002
177,1.4248362499999998
178,1.1269562
179,1.9904112
180,1.9910383999999999
181,1.7563666
182,1.9072528
183,1.2484692000000002
184,1.3334179000000002
185,1.4022183
186,1.6401400000000002
187,1.6962833000000002
188,1.67269325
189,1.76930275
190,1.78387415
191,1.34620825
192,1.6458261
193,1.1586557499999999
194,1.41588855
195,1.3642888000000002
196,1.1988226000000002
197,1.0958687
198,1.22000445
199,1.50196145
200,1.2850373
201,1.4051556
202,1.2146661
203,1.3858036500000002
204,1.9940742999999999
205,1.1815131500000002
206,1.45692515
207,1.47444805
208,1.31156765
209,1.8829464
210,1.9923012
211,1.54463585
212,1.1800424
213,1.87242375
214,1.18420675
215,1.50034585
216,1.5855747
217,1.26756855
218,1.2660865000000001
219,1.41607605
220,1.72940295
221,1.36148315
222,1.89838945
223,1.26567295
224,1.3286168
225,1.33207625
226,1.55478365
227,1.9940493
228,1.4098129
229,1.36534265
230,1.3012571
231,1.19810745
232,1.25719735
233,1.85431445
234,1.9937139999999998
235,1.8577637
236,1.93154455
237,1.7113936
238,1.8677052
239,1.5830617500000002
240,1.7497017499999998
241,1.30080545
242,1.2027774
243,1.7056608500000001
244,1.6830794999999998
245,1.1644039
246,1.1660819
247,1.6914891499999998
248,1.23601535
249,1.9013196999999997
250,1.90458265
251,1.2071848
252,1.25450755
253,1.77650885
254,1.32392765
255,1.34265935
256,1.21088935
257,1.4248881500000001
258,1.92209685
259,1.6736402999999997
260,1.9892574500000002
261,1.76015005
262,1.1935014
263,1.809256
264,1.45214965
265,1.18284635
266,1.4314369
267,1.9426102
268,1.70632625
269,1.7455987
270,1.2342724999999999
271,1.3900991
272,1.7302399
273,1.63525185
274,1.42065355
275,1.6844858999999999
276,1.9944217499999999
277,1.9943552
278,1.74146825
279,1.43981365
280,1.3185156
281,1.8548917999999999
282,1.8371342999999998
283,1.44889555
284,1.245938
285,1.3891892
286,1.4198216
287,1.44042365
288,1.26120055
289,1.8897870499999998
290,1.15153265
291,1.8747615
292,1.28167075
293,1.6805758499999999
294,1.5639417
295,1.3153329999999999
296,1.1484216999999999
297,1.17559205
298,1.2652998000000002
299,1.8112012499999999
300,1.9021010999999999
301,1.4655398499999999
302,1.8471414499999999
303,1.3086698
304,1.9870019499999998
305,1.9148740499999999
306,1.44889525
307,1.3105246000000002
308,1.5364512499999998
309,1.86460745
310,1.1449416
311,1.89113045
312,1.2522745
313,1.5133223999999998
314,1.51583785
315,1.9909906
316,1.4351101
317,1.2522525500000001
318,1.25759745
319,1.1787144500000002
320,1.49373285
321,1.25272125
322,1.71424085
323,1.6360861
324,1.3507546000000001
325,1.5840214499999998
326,1.3198804499999999
327,1.4674443
328,1.18776335
